1.0000000, 1.0000000, 1.0000000, 1.0000000, 1.0000000, 
0.0000000, 0.4285962, 0.5284108, 0.4306682, 0.0000000
0.0000000, 0.1918084, 0.2595068, 0.1919708, 0.0000000
0.0000000, 0.0793889, 0.1091044, 0.0691259, 0.0000000
0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 
