0,1.1789881,0.9028067,1.0662115,0.949906,1.040256,0.9663604,1.0288904,0.9746817,1.0225355,0.9796928,1.0184835,0.9830363,1.0156782,0.9854231,1.0136232,0.9872105,1.0120547,0.9885977,1.0108194,0.9897044,1.0098225,0.9906069,1.0090018,0.9913562,1.0083152,0.9919874,1.007733,0.9925259,1.0072336,0.9929901,1.0068011,0.9933939,1.0064234,0.9937479,1.0060911,0.9940603,1.0057969,0.9943377,1.0055351,0.9945852,1.0053008,0.9948071,1.0050905,0.9950068,1.0049008,0.9951871,1.0047292,0.9953504,1.0045736,0.9954988,1.0044322,0.9956337,1.0043033,0.9957568,1.0041858,0.9958691,1.0040784,0.9959718,1.0039802,0.9960657,1.0038904,0.9961516,1.0038082,0.9962302,1.0037331,0.9963021,1.0036643,0.9963677,1.0036016,0.9964277,1.0035444,0.9964822,1.0034924,0.9965318,1.0034452,0.9965766,1.0034027,0.996617,1.0033644,0.9966532,1.0033302,0.9966854,1.0033,0.9967137,1.0032735,0.9967384,1.0032505,0.9967596,1.0032311,0.9967773,1.0032151,0.9967917,1.0032024,0.9968028,1.0031929,0.9968107,1.0031866,0.9968154,1.0031834,0.996817,1.0031834,0.9968154,1.0031866,0.9968107,1.0031929,0.9968028,1.0032024,0.9967917,1.0032151,0.9967773,1.0032311,0.9967596,1.0032505,0.9967384,1.0032735,0.9967137,1.0033,0.9966854,1.0033302,0.9966532,1.0033644,0.996617,1.0034027,0.9965766,1.0034452,0.9965318,1.0034924,0.9964822,1.0035444,0.9964277,1.0036016,0.9963677,1.0036643,0.9963021,1.0037331,0.9962302,1.0038082,0.9961516,1.0038904,0.9960657,1.0039802,0.9959718,1.0040784,0.9958691,1.0041858,0.9957568,1.0043033,0.9956337,1.0044322,0.9954988,1.0045736,0.9953504,1.0047292,0.9951871,1.0049008,0.9950068,1.0050905,0.9948071,1.0053008,0.9945852,1.0055351,0.9943377,1.0057969,0.9940603,1.0060911,0.9937479,1.0064234,0.9933939,1.0068011,0.9929901,1.0072336,0.9925259,1.007733,0.9919874,1.0083152,0.9913562,1.0090018,0.9906069,1.0098225,0.9897044,1.0108194,0.9885977,1.0120547,0.9872105,1.0136232,0.9854231,1.0156782,0.9830363,1.0184835,0.9796928,1.0225355,0.9746817,1.0288904,0.9663604,1.040256,0.949906,1.0662115,0.9028067,1.1789881,0, 
0,0.5033207,0.7017083,0.7975283,0.8419614,0.8758327,0.8933071,0.9106826,0.9195468,0.9302615,0.9354111,0.9427705,0.9460162,0.9514394,0.9535946,0.9577932,0.9592731,0.9626444,0.9636817,0.9664654,0.9671996,0.9695495,0.9700687,0.9720883,0.9724506,0.9742121,0.9744574,0.976013,0.9761691,0.9775574,0.9776446,0.9788948,0.9789279,0.9800627,0.9800527,0.9810899,0.9810454,0.9819992,0.9819264,0.9828084,0.9827126,0.983532,0.9834171,0.9841819,0.9840511,0.9847677,0.9846234,0.9852974,0.9851417,0.9857777,0.9856123,0.9862142,0.9860404,0.9866117,0.9864306,0.9869743,0.9867868,0.9873055,0.9871123,0.9876082,0.9874099,0.9878851,0.9876821,0.9881384,0.9879311,0.98837,0.9881588,0.9885817,0.9883667,0.988775,0.9885564,0.9889511,0.9887291,0.9891112,0.9888859,0.9892564,0.9890278,0.9893874,0.9891556,0.9895052,0.9892701,0.9896103,0.9893719,0.9897034,0.9894617,0.989785,0.9895397,0.9898554,0.9896066,0.9899152,0.9896626,0.9899645,0.9897081,0.9900036,0.9897432,0.9900328,0.9897682,0.9900522,0.9897831,0.9900619,0.989788,0.9900619,0.9897831,0.9900522,0.9897682,0.9900328,0.9897432,0.9900036,0.9897081,0.9899645,0.9896626,0.9899152,0.9896066,0.9898554,0.9895397,0.989785,0.9894617,0.9897034,0.9893719,0.9896103,0.9892701,0.9895052,0.9891556,0.9893874,0.9890278,0.9892564,0.9888859,0.9891112,0.9887291,0.9889511,0.9885564,0.988775,0.9883667,0.9885817,0.9881588,0.98837,0.9879311,0.9881384,0.9876821,0.9878851,0.9874099,0.9876082,0.9871123,0.9873055,0.9867868,0.9869743,0.9864306,0.9866117,0.9860404,0.9862142,0.9856123,0.9857777,0.9851417,0.9852974,0.9846234,0.9847677,0.9840511,0.9841819,0.9834171,0.983532,0.9827126,0.9828084,0.9819264,0.9819992,0.9810454,0.9810899,0.9800527,0.9800627,0.9789279,0.9788948,0.9776446,0.9775574,0.9761691,0.976013,0.9744574,0.9742121,0.9724506,0.9720883,0.9700687,0.9695495,0.9671996,0.9664654,0.9636817,0.9626444,0.9592731,0.9577932,0.9535946,0.9514394,0.9460162,0.9427705,0.9354111,0.9302615,0.9195468,0.9106826,0.8933071,0.8758327,0.8419614,0.7975283,0.7017083,0.5033207,0, 
0,0.2951738,0.4998088,0.6255811,0.7045429,0.7575507,0.7947838,0.8224943,0.8435596,0.8603372,0.8737496,0.8849312,0.8941736,0.9021345,0.9088692,0.9148146,0.9199286,0.9245314,0.9285395,0.932204,0.9354245,0.938408,0.941048,0.9435217,0.9457219,0.947804,0.949663,0.9514379,0.953027,0.9545563,0.9559281,0.9572582,0.9584525,0.9596185,0.960666,0.9616952,0.9626198,0.9635339,0.9643546,0.9651708,0.9659027,0.9666349,0.9672904,0.9679499,0.9685392,0.9691355,0.9696669,0.9702076,0.9706882,0.9711799,0.9716154,0.9720637,0.9724592,0.9728686,0.9732283,0.9736029,0.9739303,0.9742735,0.9745719,0.9748866,0.9751585,0.9754474,0.9756952,0.9759604,0.9761861,0.9764295,0.976635,0.9768583,0.977045,0.9772498,0.977419,0.9776066,0.9777596,0.977931,0.9780687,0.9782251,0.9783485,0.9784906,0.9786006,0.9787292,0.9788263,0.9789422,0.9790271,0.9791308,0.979204,0.979296,0.979358,0.9794388,0.9794899,0.9795598,0.9796003,0.9796597,0.97969,0.9797391,0.9797592,0.9797982,0.9798084,0.9798375,0.9798379,0.9798571,0.9798476,0.9798571,0.9798379,0.9798375,0.9798084,0.9797982,0.9797592,0.9797391,0.97969,0.9796597,0.9796003,0.9795598,0.9794899,0.9794388,0.979358,0.979296,0.979204,0.9791308,0.9790271,0.9789422,0.9788263,0.9787292,0.9786006,0.9784906,0.9783485,0.9782251,0.9780687,0.977931,0.9777596,0.9776066,0.977419,0.9772498,0.977045,0.9768583,0.976635,0.9764295,0.9761861,0.9759604,0.9756952,0.9754474,0.9751585,0.9748866,0.9745719,0.9742735,0.9739303,0.9736029,0.9732283,0.9728686,0.9724592,0.9720637,0.9716154,0.9711799,0.9706882,0.9702076,0.9696669,0.9691355,0.9685392,0.9679499,0.9672904,0.9666349,0.9659027,0.9651708,0.9643546,0.9635339,0.9626198,0.9616952,0.960666,0.9596185,0.9584525,0.9572582,0.9559281,0.9545563,0.953027,0.9514379,0.949663,0.947804,0.9457219,0.9435217,0.941048,0.938408,0.9354245,0.932204,0.9285395,0.9245314,0.9199286,0.9148146,0.9088692,0.9021345,0.8941736,0.8849312,0.8737496,0.8603372,0.8435596,0.8224943,0.7947838,0.7575507,0.7045429,0.6255811,0.4998088,0.2951738,0, 
0,0.2047521,0.3741678,0.4997563,0.5900037,0.65555,0.7043379,0.7416647,0.7709403,0.7944289,0.8136288,0.8295947,0.8430522,0.8545453,0.8644582,0.8730972,0.8806814,0.8873959,0.8933729,0.8987314,0.9035548,0.9079235,0.9118918,0.9155163,0.9188336,0.921885,0.9246955,0.9272963,0.9297046,0.9319446,0.9340284,0.9359752,0.9377934,0.9394987,0.9410967,0.9426006,0.9440141,0.9453481,0.9466053,0.947795,0.9489187,0.9499844,0.950993,0.9519515,0.9528601,0.9537253,0.9545466,0.9553297,0.9560742,0.956785,0.9574614,0.9581081,0.9587239,0.9593133,0.9598749,0.9604128,0.9609256,0.9614172,0.9618859,0.9623354,0.9627641,0.9631754,0.9635676,0.9639439,0.9643026,0.9646467,0.9649746,0.9652892,0.9655886,0.9658757,0.9661487,0.9664103,0.9666587,0.9668964,0.9671217,0.9673371,0.9675408,0.9677351,0.9679182,0.9680926,0.9682564,0.9684119,0.9685571,0.9686945,0.9688221,0.9689421,0.9690527,0.9691561,0.9692503,0.9693375,0.9694158,0.9694873,0.96955,0.9696062,0.9696538,0.9696949,0.9697275,0.9697537,0.9697716,0.9697831,0.9697862,0.9697831,0.9697716,0.9697537,0.9697275,0.9696949,0.9696538,0.9696062,0.96955,0.9694873,0.9694158,0.9693375,0.9692503,0.9691561,0.9690527,0.9689421,0.9688221,0.9686945,0.9685571,0.9684119,0.9682564,0.9680926,0.9679182,0.9677351,0.9675408,0.9673371,0.9671217,0.9668964,0.9666587,0.9664103,0.9661487,0.9658757,0.9655886,0.9652892,0.9649746,0.9646467,0.9643026,0.9639439,0.9635676,0.9631754,0.9627641,0.9623354,0.9618859,0.9614172,0.9609256,0.9604128,0.9598749,0.9593133,0.9587239,0.9581081,0.9574614,0.956785,0.9560742,0.9553297,0.9545466,0.9537253,0.9528601,0.9519515,0.950993,0.9499844,0.9489187,0.947795,0.9466053,0.9453481,0.9440141,0.9426006,0.9410967,0.9394987,0.9377934,0.9359752,0.9340284,0.9319446,0.9297046,0.9272963,0.9246955,0.921885,0.9188336,0.9155163,0.9118918,0.9079235,0.9035548,0.8987314,0.8933729,0.8873959,0.8806814,0.8730972,0.8644582,0.8545453,0.8430522,0.8295947,0.8136288,0.7944289,0.7709403,0.7416647,0.7043379,0.65555,0.5900037,0.4997563,0.3741678,0.2047521,0, 
0,0.1558489,0.2949484,0.4093374,0.4995622,0.5698994,0.625009,0.6687348,0.7039562,0.7327637,0.7566655,0.7767586,0.7938498,0.8085416,0.8212898,0.8324452,0.84228,0.8510098,0.8588056,0.8658062,0.8721237,0.8778512,0.883065,0.8878295,0.8921984,0.8962177,0.8999261,0.9033572,0.9065397,0.9094987,0.9122557,0.91483,0.917238,0.9194947,0.9216129,0.9236045,0.9254794,0.9272471,0.9289157,0.9304929,0.931985,0.9333984,0.9347383,0.9360099,0.9372176,0.9383656,0.9394576,0.9404972,0.9414873,0.942431,0.9433309,0.9441895,0.945009,0.9457916,0.9465392,0.9472536,0.9479364,0.9485893,0.9492135,0.9498106,0.9503816,0.9509279,0.9514504,0.9519503,0.9524283,0.9528854,0.9533225,0.9537403,0.9541395,0.9545208,0.9548848,0.9552322,0.9555635,0.9558792,0.9561798,0.9564658,0.9567375,0.9569955,0.95724,0.9574714,0.9576901,0.9578963,0.9580904,0.9582726,0.9584431,0.9586023,0.9587502,0.9588871,0.9590132,0.9591286,0.9592335,0.959328,0.9594122,0.9594863,0.9595503,0.9596044,0.9596485,0.9596828,0.9597072,0.9597219,0.9597267,0.9597219,0.9597072,0.9596828,0.9596485,0.9596044,0.9595503,0.9594863,0.9594122,0.959328,0.9592335,0.9591286,0.9590132,0.9588871,0.9587502,0.9586023,0.9584431,0.9582726,0.9580904,0.9578963,0.9576901,0.9574714,0.95724,0.9569955,0.9567375,0.9564658,0.9561798,0.9558792,0.9555635,0.9552322,0.9548848,0.9545208,0.9541395,0.9537403,0.9533225,0.9528854,0.9524283,0.9519503,0.9514504,0.9509279,0.9503816,0.9498106,0.9492135,0.9485893,0.9479364,0.9472536,0.9465392,0.9457916,0.945009,0.9441895,0.9433309,0.942431,0.9414873,0.9404972,0.9394576,0.9383656,0.9372176,0.9360099,0.9347383,0.9333984,0.931985,0.9304929,0.9289157,0.9272471,0.9254794,0.9236045,0.9216129,0.9194947,0.917238,0.91483,0.9122557,0.9094987,0.9065397,0.9033572,0.8999261,0.8962177,0.8921984,0.8878295,0.883065,0.8778512,0.8721237,0.8658062,0.8588056,0.8510098,0.84228,0.8324452,0.8212898,0.8085416,0.7938498,0.7767586,0.7566655,0.7327637,0.7039562,0.6687348,0.625009,0.5698994,0.4995622,0.4093374,0.2949484,0.1558489,0, 
0,0.1255292,0.2419645,0.3436316,0.4290064,0.4993161,0.556895,0.6041789,0.6432893,0.6759383,0.7034623,0.7268922,0.7470218,0.7644652,0.7797008,0.7931049,0.804976,0.8155529,0.8250288,0.8335612,0.8412795,0.848291,0.8546852,0.8605374,0.8659112,0.8708609,0.8754327,0.8796667,0.8835974,0.8872547,0.8906649,0.893851,0.8968332,0.8996294,0.9022553,0.9047251,0.9070514,0.9092454,0.9113172,0.9132759,0.9151297,0.916886,0.9185516,0.9201326,0.9216344,0.9230623,0.9244208,0.9257142,0.9269464,0.928121,0.9292413,0.9303102,0.9313307,0.9323053,0.9332364,0.9341263,0.9349769,0.9357902,0.936568,0.937312,0.9380237,0.9387045,0.9393557,0.9399787,0.9405746,0.9411445,0.9416893,0.9422102,0.9427079,0.9431834,0.9436373,0.9440705,0.9444837,0.9448774,0.9452522,0.9456089,0.9459478,0.9462695,0.9465745,0.9468632,0.947136,0.9473932,0.9476353,0.9478626,0.9480754,0.9482739,0.9484584,0.9486292,0.9487865,0.9489305,0.9490613,0.9491793,0.9492844,0.9493768,0.9494567,0.9495241,0.9495791,0.9496219,0.9496524,0.9496707,0.9496768,0.9496707,0.9496524,0.9496219,0.9495791,0.9495241,0.9494567,0.9493768,0.9492844,0.9491793,0.9490613,0.9489305,0.9487865,0.9486292,0.9484584,0.9482739,0.9480754,0.9478626,0.9476353,0.9473932,0.947136,0.9468632,0.9465745,0.9462695,0.9459478,0.9456089,0.9452522,0.9448774,0.9444837,0.9440705,0.9436373,0.9431834,0.9427079,0.9422102,0.9416893,0.9411445,0.9405746,0.9399787,0.9393557,0.9387045,0.9380237,0.937312,0.936568,0.9357902,0.9349769,0.9341263,0.9332364,0.9323053,0.9313307,0.9303102,0.9292413,0.928121,0.9269464,0.9257142,0.9244208,0.9230623,0.9216344,0.9201326,0.9185516,0.916886,0.9151297,0.9132759,0.9113172,0.9092454,0.9070514,0.9047251,0.9022553,0.8996294,0.8968332,0.893851,0.8906649,0.8872547,0.8835974,0.8796667,0.8754327,0.8708609,0.8659112,0.8605374,0.8546852,0.848291,0.8412795,0.8335612,0.8250288,0.8155529,0.804976,0.7931049,0.7797008,0.7644652,0.7470218,0.7268922,0.7034623,0.6759383,0.6432893,0.6041789,0.556895,0.4993161,0.4290064,0.3436316,0.2419645,0.1255292,0, 
0,0.1049729,0.2045048,0.2946752,0.3736779,0.4414637,0.4990152,0.5477252,0.5890205,0.624187,0.6543142,0.6802966,0.7028577,0.7225796,0.7399305,0.7552881,0.7689584,0.781191,0.7921908,0.8021266,0.8111391,0.8193458,0.8268456,0.8337222,0.8400469,0.8458808,0.8512763,0.8562788,0.8609277,0.8652573,0.8692978,0.8730756,0.8766141,0.8799339,0.8830535,0.8859891,0.8887555,0.8913657,0.8938316,0.8961637,0.8983718,0.9004644,0.9024494,0.9043342,0.9061251,0.9078283,0.909449,0.9109925,0.9124632,0.9138654,0.9152029,0.9164795,0.9176983,0.9188625,0.9199749,0.9210381,0.9220546,0.9230267,0.9239564,0.9248457,0.9256965,0.9265105,0.9272893,0.9280342,0.9287469,0.9294285,0.9300802,0.9307033,0.9312987,0.9318675,0.9324106,0.9329289,0.9334232,0.9338943,0.9343429,0.9347697,0.9351753,0.9355604,0.9359254,0.9362709,0.9365974,0.9369053,0.9371951,0.9374671,0.9377218,0.9379594,0.9381803,0.9383848,0.9385731,0.9387455,0.9389022,0.9390433,0.9391692,0.9392798,0.9393754,0.9394562,0.9395221,0.9395733,0.9396098,0.9396316,0.9396389,0.9396316,0.9396098,0.9395733,0.9395221,0.9394562,0.9393754,0.9392798,0.9391692,0.9390433,0.9389022,0.9387455,0.9385731,0.9383848,0.9381803,0.9379594,0.9377218,0.9374671,0.9371951,0.9369053,0.9365974,0.9362709,0.9359254,0.9355604,0.9351753,0.9347697,0.9343429,0.9338943,0.9334232,0.9329289,0.9324106,0.9318675,0.9312987,0.9307033,0.9300802,0.9294285,0.9287469,0.9280342,0.9272893,0.9265105,0.9256965,0.9248457,0.9239564,0.9230267,0.9220546,0.9210381,0.9199749,0.9188625,0.9176983,0.9164795,0.9152029,0.9138654,0.9124632,0.9109925,0.909449,0.9078283,0.9061251,0.9043342,0.9024494,0.9004644,0.8983718,0.8961637,0.8938316,0.8913657,0.8887555,0.8859891,0.8830535,0.8799339,0.8766141,0.8730756,0.8692978,0.8652573,0.8609277,0.8562788,0.8512763,0.8458808,0.8400469,0.8337222,0.8268456,0.8193458,0.8111391,0.8021266,0.7921908,0.781191,0.7689584,0.7552881,0.7399305,0.7225796,0.7028577,0.6802966,0.6543142,0.624187,0.5890205,0.5477252,0.4990152,0.4414637,0.3736779,0.2946752,0.2045048,0.1049729,0, 
0,0.0901432,0.1767885,0.2571882,0.3297334,0.3939062,0.449977,0.4986596,0.5408461,0.577442,0.6092824,0.6370987,0.6615139,0.6830501,0.7021417,0.7191491,0.7343711,0.7480563,0.7604119,0.7716116,0.7818015,0.791105,0.799627,0.8074571,0.8146721,0.8213379,0.8275119,0.8332436,0.8385765,0.8435485,0.8481929,0.8525391,0.8566133,0.8604385,0.8640353,0.8674222,0.8706155,0.8736302,0.8764795,0.8791755,0.8817291,0.8841501,0.8864475,0.8886295,0.8907036,0.8926765,0.8945545,0.8963434,0.8980484,0.8996742,0.9012255,0.9027063,0.9041204,0.9054714,0.9067625,0.9079966,0.9091768,0.9103054,0.9113851,0.912418,0.9134062,0.9143518,0.9152565,0.9161221,0.9169502,0.9177423,0.9184998,0.9192239,0.919916,0.9205773,0.9212086,0.9218112,0.922386,0.9229337,0.9234554,0.9239517,0.9244234,0.9248712,0.9252957,0.9256976,0.9260773,0.9264355,0.9267726,0.927089,0.9273853,0.9276617,0.9279187,0.9281566,0.9283757,0.9285762,0.9287585,0.9289227,0.9290691,0.9291979,0.9293091,0.929403,0.9294797,0.9295393,0.9295818,0.9296072,0.9296157,0.9296072,0.9295818,0.9295393,0.9294797,0.929403,0.9293091,0.9291979,0.9290691,0.9289227,0.9287585,0.9285762,0.9283757,0.9281566,0.9279187,0.9276617,0.9273853,0.927089,0.9267726,0.9264355,0.9260773,0.9256976,0.9252957,0.9248712,0.9244234,0.9239517,0.9234554,0.9229337,0.922386,0.9218112,0.9212086,0.9205773,0.919916,0.9192239,0.9184998,0.9177423,0.9169502,0.9161221,0.9152565,0.9143518,0.9134062,0.912418,0.9113851,0.9103054,0.9091768,0.9079966,0.9067625,0.9054714,0.9041204,0.9027063,0.9012255,0.8996742,0.8980484,0.8963434,0.8945545,0.8926765,0.8907036,0.8886295,0.8864475,0.8841501,0.8817291,0.8791755,0.8764795,0.8736302,0.8706155,0.8674222,0.8640353,0.8604385,0.8566133,0.8525391,0.8481929,0.8435485,0.8385765,0.8332436,0.8275119,0.8213379,0.8146721,0.8074571,0.799627,0.791105,0.7818015,0.7716116,0.7604119,0.7480563,0.7343711,0.7191491,0.7021417,0.6830501,0.6615139,0.6370987,0.6092824,0.577442,0.5408461,0.4986596,0.449977,0.3939062,0.3297334,0.2571882,0.1767885,0.0901432,0, 
0,0.0789484,0.1555212,0.2277449,0.2942929,0.3545222,0.4083534,0.4560901,0.4982493,0.5354347,0.5682561,0.597285,0.6230344,0.6459529,0.6664271,0.6847872,0.7013139,0.7162455,0.7297844,0.7421027,0.7533471,0.7636431,0.7730983,0.7818055,0.7898448,0.7972857,0.8041886,0.8106064,0.8165855,0.8221665,0.8273855,0.8322742,0.836861,0.841171,0.8452268,0.8490484,0.852654,0.8560598,0.8592806,0.8623296,0.8652188,0.8679593,0.8705609,0.8730327,0.8753831,0.8776196,0.8797491,0.8817782,0.8837126,0.8855577,0.8873186,0.8889998,0.8906057,0.8921402,0.8936069,0.8950092,0.8963503,0.8976332,0.8988605,0.9000349,0.9011586,0.9022339,0.9032629,0.9042475,0.9051896,0.9060907,0.9069526,0.9077767,0.9085643,0.9093168,0.9100355,0.9107214,0.9113757,0.9119993,0.9125932,0.9131583,0.9136954,0.9142053,0.9146887,0.9151463,0.9155788,0.9159868,0.9163707,0.9167311,0.9170686,0.9173835,0.9176762,0.9179472,0.9181967,0.9184252,0.9186328,0.9188199,0.9189867,0.9191334,0.9192602,0.9193672,0.9194545,0.9195224,0.9195708,0.9195998,0.9196094,0.9195998,0.9195708,0.9195224,0.9194545,0.9193672,0.9192602,0.9191334,0.9189867,0.9188199,0.9186328,0.9184252,0.9181967,0.9179472,0.9176762,0.9173835,0.9170686,0.9167311,0.9163707,0.9159868,0.9155788,0.9151463,0.9146887,0.9142053,0.9136954,0.9131583,0.9125932,0.9119993,0.9113757,0.9107214,0.9100355,0.9093168,0.9085643,0.9077767,0.9069526,0.9060907,0.9051896,0.9042475,0.9032629,0.9022339,0.9011586,0.9000349,0.8988605,0.8976332,0.8963503,0.8950092,0.8936069,0.8921402,0.8906057,0.8889998,0.8873186,0.8855577,0.8837126,0.8817782,0.8797491,0.8776196,0.8753831,0.8730327,0.8705609,0.8679593,0.8652188,0.8623296,0.8592806,0.8560598,0.852654,0.8490484,0.8452268,0.841171,0.836861,0.8322742,0.8273855,0.8221665,0.8165855,0.8106064,0.8041886,0.7972857,0.7898448,0.7818055,0.7730983,0.7636431,0.7533471,0.7421027,0.7297844,0.7162455,0.7013139,0.6847872,0.6664271,0.6459529,0.6230344,0.597285,0.5682561,0.5354347,0.4982493,0.4560901,0.4083534,0.3545222,0.2942929,0.2277449,0.1555212,0.0789484,0, 
0,0.0702009,0.1387176,0.2040955,0.2652667,0.3215997,0.3728586,0.4191112,0.4606262,0.4977842,0.5310122,0.5607401,0.5873753,0.6112905,0.6328183,0.6522516,0.6698458,0.6858224,0.7003733,0.7136641,0.7258381,0.7370194,0.7473155,0.75682,0.7656145,0.7737701,0.7813494,0.7884071,0.7949917,0.8011459,0.8069077,0.8123108,0.817385,0.8221575,0.8266521,0.8308904,0.834892,0.8386743,0.8422532,0.8456432,0.8488572,0.8519071,0.8548038,0.8575572,0.8601763,0.8626694,0.8650442,0.8673075,0.8694659,0.8715253,0.8734912,0.8753687,0.8771624,0.8788767,0.8805156,0.882083,0.8835822,0.8850165,0.8863889,0.8877023,0.8889593,0.8901623,0.8913136,0.8924155,0.8934698,0.8944784,0.8954432,0.8963658,0.8972476,0.8980903,0.8988951,0.8996632,0.900396,0.9010945,0.9017598,0.9023928,0.9029946,0.9035658,0.9041075,0.9046203,0.9051049,0.905562,0.9059923,0.9063962,0.9067744,0.9071273,0.9074554,0.9077591,0.9080389,0.9082949,0.9085277,0.9087374,0.9089244,0.9090888,0.909231,0.9093509,0.9094488,0.9095249,0.9095792,0.9096117,0.9096225,0.9096117,0.9095792,0.9095249,0.9094488,0.9093509,0.909231,0.9090888,0.9089244,0.9087374,0.9085277,0.9082949,0.9080389,0.9077591,0.9074554,0.9071273,0.9067744,0.9063962,0.9059923,0.905562,0.9051049,0.9046203,0.9041075,0.9035658,0.9029946,0.9023928,0.9017598,0.9010945,0.900396,0.8996632,0.8988951,0.8980903,0.8972476,0.8963658,0.8954432,0.8944784,0.8934698,0.8924155,0.8913136,0.8901623,0.8889593,0.8877023,0.8863889,0.8850165,0.8835822,0.882083,0.8805156,0.8788767,0.8771624,0.8753687,0.8734912,0.8715253,0.8694659,0.8673075,0.8650442,0.8626694,0.8601763,0.8575572,0.8548038,0.8519071,0.8488572,0.8456432,0.8422532,0.8386743,0.834892,0.8308904,0.8266521,0.8221575,0.817385,0.8123108,0.8069077,0.8011459,0.7949917,0.7884071,0.7813494,0.7737701,0.7656145,0.75682,0.7473155,0.7370194,0.7258381,0.7136641,0.7003733,0.6858224,0.6698458,0.6522516,0.6328183,0.6112905,0.5873753,0.5607401,0.5310122,0.4977842,0.4606262,0.4191112,0.3728586,0.3215997,0.2652667,0.2040955,0.1387176,0.0702009,0, 
